273C1,Columbia Winery Merlot,750 ml,36.54,TRUE
273E1,Columbia Winery Pinot Gris,750 ml,48.84,TRUE
30021,Compagnia Dei Esco Pazzo Red,750 ml,56.21,TRUE
80431,Concha Y Toro Carmin de Peumo,6/750 ml,54.66,TRUE
8035A,Concha Y Toro Gran Reserva Cabernet Sauvignon,6/750 ml,74.81,TRUE
8037A,Concha Y Toro Gran Reserva Carmenere,6/750 ml,56.98,TRUE
80361,Concha Y Toro Gran Reserva Chardonnay,750 ml,42.88,TRUE
80381,Concha Y Toro Gran Reserva Malbec,750 ml,43.13,TRUE
803AA,Concha Y Toro Gran Reserva Sauvignon Blanc,6/750 ml,51.84,TRUE
803A1,Concha Y Toro Gran Reserva Sauvignon Blanc,750 ml,32.15,FALSE
75721,Concha Y Toro Late Harvest Sauvignon Blanc,12/375 ml,76.43,TRUE
78351,Concha Y Toro Winemakers  Red Blend,750 ml,39.13,TRUE
323W1,Conde de Alicante Blanco,750 ml,55.58,TRUE
323X1,Conde de Alicante Red,750 ml,49.38,TRUE
323Y1,Conde de Alicante Rosado,750 ml,35.13,TRUE
42361,Convento Albarossa,750 ml,54.37,TRUE
42381,Convento Barolo,750 ml,81.02,TRUE
42371,Convento Brachetto daqui,750 ml,65.24,FALSE
42391,Convento Nebbiolo dalba,750 ml,79.18,FALSE
31752,Cooks Brut Champagne,1.5 lit,52.72,FALSE
31756,Cooks Brut Champagne,6/4/187 ml,51.45,TRUE
31751,Cooks Brut Champagne,750 ml,56.7,TRUE
31761,Cooks Brut Grand Reserve Champagne,750 ml,30.49,TRUE
31746,Cooks Dry Champagne,6/4/187 ml,86.05,TRUE
31741,Cooks Dry Champagne,750 ml,31.35,FALSE
31711,Cooks Sparkling Moscato,750 ml,62.12,TRUE
31706,Cooks Spumante,6/4/187 ml,46.4,TRUE
31701,Cooks Spumante,750 ml,87.28,TRUE
973C1,Coopers Best Extra Stout,4/6/375 ml,49.89,TRUE
973F1,Coopers Extra Strong Vintage Ale,4/6/375 ml,40.87,TRUE
973O1,Coopers Original Pale Ale,4/6/375 ml,49.56,FALSE
973D1,Coopers Sparkling Ale,4/6/375 ml,48.7,TRUE
22246,Copa Di Vino Cabernet Sauvignon,12/187 ml,47.55,FALSE
22236,Copa Di Vino Chardonnay,12/187 ml,60.41,TRUE
22216,Copa Di Vino Merlot,12/187 ml,85.04,FALSE
22391,Copa Di Vino Moscato,12/187 ml,65.16,TRUE
22206,Copa Di Vino Pinot Grigio,12/187 ml,56.75,TRUE
22226,Copa Di Vino Riesling,12/187 ml,69.87,TRUE
22256,Copa Di Vino White Zinfandel,12/187 ml,87.73,TRUE
34002,Copperidge Cabernet Sauvignon,1.5 lit,72.42,TRUE
34001,Copperidge Cabernet Sauvignon,750 ml,80.56,TRUE
34012,Copperidge Chardonnay,1.5 lit,43.26,FALSE
34011,Copperidge Chardonnay,750 ml,73.88,TRUE
34062,Copperidge Merlot,1.5 lit,39.9,TRUE
34061,Copperidge Merlot,750 ml,70.64,TRUE
34042,Copperidge Pinot Grigio,1.5 lit,81.99,TRUE
34052,Copperidge White Zinfandel ,1.5 lit,82.27,TRUE
34051,Copperidge White Zinfandel,750 ml,80.95,FALSE
226S1,Coppola Aliconte Bousche,750 ml,59.09,TRUE
226L1,Coppola Diamond Cabernet Sauvignon,750 ml,59.28,TRUE
22501,Coppola Diamond Chardonnay,750 ml,87.21,TRUE
2251T,Coppola Diamond Claret (TRAY PACK),750 ml,71.57,FALSE
22511,Coppola Diamond Claret,750 ml,59.03,TRUE
226A5,Coppola Diamond Merlot,12/375 ml,57.96,TRUE
226A1,Coppola Diamond Merlot,750 ml,73.99,TRUE
226J1,Coppola Diamond Pinot Grigio,750 ml,74.38,TRUE
226E1,Coppola Diamond Pinot Noir,750 ml,83.51,TRUE
21501,Coppola Diamond Red Blend,750 ml,79.05,TRUE
226F1,Coppola Diamond Sauvignon Blanc,750 ml,86.8,TRUE
226D1,Coppola Diamond Syrah-Shiraz,750 ml,74.92,TRUE
226B1,Coppola Diamond Zinfandel,750 ml,80.78,FALSE
225C3,Coppola Director Cabernet Sauvignon,750 ml,84.31,FALSE
225H3,Coppola Director Chardonnay,750 ml,39.25,TRUE
225J3,Coppola Director Merlot,750 ml,56.42,TRUE
225E3,Coppola Director Pinot Noir,750 ml,30.69,TRUE
225C1,Coppola Directors Cut Cabernet Sauvignon,750 ml,59.55,TRUE
225H1,Coppola Directors Cut Chardonnay,750 ml,83.02,TRUE
23181,Coppola Olive Garden Select Cabernet Sauvingon ,750 ml,30.74,TRUE
226N1,Coppola Presents Rosso Shiraz,750 ml,31.2,TRUE
225R1,Coppola Rosso & Bianco Chardonnay,750 ml,61.92,TRUE
23091,Coppola Rosso & Bianco Pink Moscato,750 ml,31.69,TRUE
22581,Coppola Rosso & Bianco Pinot Grigio,750 ml,73.15,TRUE
22591,Coppola Rosso & Bianco Rosso,750 ml,38.75,TRUE
226R1,Coppola Rubicon,6/750 ml,49.74,TRUE
19842,Corbett Canyon Vineyards Cabernet Sauv.,1.5 lit,84.07,TRUE
19832,Corbett Canyon Vineyards Chardonnay,1.5 lit,44.6,FALSE
19833,Corbett Canyon Vineyards Chardonnay,6/3.0 lit,42.98,TRUE
19862,Corbett Canyon Vineyards Merlot,1.5 lit,39.04,TRUE
19863,Corbett Canyon Vineyards Merlot,6/3.0 lit,56.77,TRUE
19912,Corbett Canyon Vineyards Pinot Grigio,1.5 lit,80.85,FALSE
19913,Corbett Canyon Vineyards Pinot Grigio,6/3.0 lit,77,TRUE
18902,Corbett Canyon Vineyards Red 1.5,1.5 lit,54.06,TRUE
19852,Corbett Canyon Vineyards White Zinfandel,1.5 lit,59.09,TRUE
90491,Cordina Hurricane,24/10 oz,34.57,FALSE
90571,Cordina Light Classic Lime Margarita,24/10 oz,42.18,TRUE
90591,Cordina Light Mango Daiquiri,24/10 oz,65.58,TRUE
90581,Cordina Light Strawberry Daiquiri,24/10 oz,75.83,TRUE
90911,Cordina pina-GO-lada,6/4 PK,76.21,FALSE
97512,Corsendonk Agnus Tripel Ale,12/25.4 oz,50.11,TRUE
97511,Corsendonk Agnus Tripel Ale,6/4/11.2 oz,83.17,TRUE
97552,Corsendonk Christmas Ale,12/750 ml,32.17,TRUE
97557,Corsendonk Christmas Ale,30 lit bbl,79.58,TRUE
97551,Corsendonk Christmas Ale,6/4/11.2 oz,43.87,TRUE
97502,Corsendonk Pater Dubbel Ale,12/25.4 oz,76.85,FALSE
97501,Corsendonk Pater Dubbel Ale,6/4/11.2 oz,63.57,FALSE
73061,Coteaux du Languedoc Picpoul de Pinet,750 ml,32.7,TRUE
295P1,Cousino Macul Antiguas Cabernet Sauvignon Res.,750 ml,52.31,TRUE
29591,Cousino Macul Antiguas Chardonnay Res.,750 ml,73.47,TRUE
295M1,Cousino Macul Cabernet Sauvignon,750 ml,51.08,TRUE
295L1,Cousino Macul Chardonnay,750 ml,42.91,TRUE
29651,Cousino Macul Sauvignon Gris,750 ml,79.84,FALSE
42321,Covento Cappucini Don Giovanni Barbera dAsti,750 ml,57.18,TRUE
42311,Covento Cappucini Don Giovanni Docetto d Acqui,750 ml,68.58,TRUE
25351,Covey Run Quail Chardonnay,750 ml,55.5,TRUE
25371,Covey Run Quail Gewurztraminer,750 ml,85.18,FALSE
25001,Covey Run Quail Pinot Grigio,750 ml,63.85,TRUE
25705,Covey Run Quail Semillon Ice Reserve,6/375 ml,76.49,TRUE
25441,Covey Run Riesling,750 ml,34.95,TRUE
18431,Covey Run Washington State Red,750 ml,84.75,TRUE
81431,Craggy Range Sauvignon Blanc,750 ml,31.65,FALSE
34693,Cribari Chianti 3.0,4/3.0 lit,87.7,TRUE
30148,Cribari Madeira,4/5.0 lit,67.34,FALSE
30158,Cribari Marsala,4/5.0 lit,46.87,TRUE
30151,Cribari Marsala,750 ml,51.32,TRUE
P4051,Croft,6/750 ml,61,TRUE
75B11,Croft Tawny,750 ml,74.56,TRUE
249B1,Crossing Pinot Noir,750 ml,89.41,TRUE
24991,Crossing Sauvignon Blanc,750 ml,55.01,TRUE
249A1,Crossing Un-oaked Chardonnay,750 ml,49.89,TRUE
96648,Crown Valley BEER Barrel Aged Big Bison Ale,1/6 bbl,37.95,TRUE
96642,Crown Valley BEER Barrel Aged Big Bison Ale,12/22 oz,82.72,TRUE
9A468,Crown Valley BEER Barrel Aged Imperial Oatmeal Stout,1/6 bbl,46.45,TRUE
96268,Crown Valley BEER Barrel Aged Nitro Stout,1/6 bbl,62.94,TRUE
97708,Crown Valley BEER Big Bison Ale,1/6 bbl,65.06,TRUE
97701,Crown Valley BEER Big Bison Ale,4/6/12 oz,49.84,TRUE
96791,Crown Valley BEER Black Cabin Smoked Ale,4/6/12 oz,52.62,TRUE
95782,Crown Valley BEER Coffman Coffee Porter,12/22 oz,55.99,FALSE
96711,Crown Valley BEER Country Carriage Cider,4/6/12 oz,56.49,TRUE
94991,Crown Valley BEER Cowboy Coffee Porter,4/6/12 oz,61.5,TRUE
94718,Crown Valley BEER Farmhouse Lager,1/6 bbl,47.62,TRUE
96GC2,Crown Valley BEER Gingerbread Cookie Hard Cider Beer,12/22 oz,39.65,FALSE
95G12,Crown Valley BEER Good Ole Boys Lager,12/22 oz,57.52,TRUE
97598,Crown Valley BEER Gunslinger Double IPA,1/6 bbl,48.84,TRUE
97591,Crown Valley BEER Gunslinger Double IPA,4/6/12 oz,45.05,TRUE
95367,Crown Valley BEER Imperial Pumpkin Smash Stout,1/2 bbl,40.99,FALSE
95361,Crown Valley BEER Imperial Pumpkin Smash Stout,6/4/12 oz,70.04,TRUE
96261,Crown Valley BEER Peachie Wheat,4/6/12 oz,59.59,TRUE
94791,Crown Valley BEER Plowboy Porter,4/6/12 oz,48.16,FALSE
94981,Crown Valley BEER Raspberry Wheat,4/6/12 oz,66.49,FALSE
95272,Crown Valley BEER Serrano Sidekick APA,12/22 oz,62.45,TRUE
98001,Crown Valley BEER Sleighbell Spice Ale,4/6/12 oz,68.98,TRUE
96931,Crown Valley BEER Strawberry & Spiced Cider,4/6/12 oz,31.19,TRUE
96937,Crown Valley BEER Strawberry Cider,1/2 bbl,36.22,FALSE
96638,Crown Valley BEER Whitewall IPA,1/6 bbl,56.49,TRUE
96631,Crown Valley BEER Whitewall IPA,4/6/12 oz,32.48,TRUE
94788,Crown Valley BEER Wooden Nickle IPA,1/6 bbl,51.82,TRUE
94781,Crown Valley BEER Wooden Nickle IPA,4/6/12 oz,87.46,TRUE
94771,Crown Valley BEER Worktruck Wheat,4/6/12 oz,63.26,TRUE
95221,Crown Valley SODA Fizzy Izzy Root Beer,4/6/12 oz,50.82,TRUE
40161,Crown Valley WINE Blackberry,750 ml,41.33,TRUE
40151,Crown Valley WINE Peach,750 ml,63.2,TRUE
40171,Crown Valley WINE Sweet Redbird,750 ml,65.33,FALSE
62401,Crystal Creek Riesling,750 ml,50.41,TRUE
95465,Crystal Geyser Alpine Spring Water,35/500 ml,79.33,TRUE
95482,Crystal Geyser Alpine Water,12/1.5 lit,75.56,TRUE
95485,Crystal Geyser Alpine Water,4/6/500 ml,33.27,TRUE
95479,Crystal Geyser Alpine Water Sport Cap,15/1.0 lit,50.12,TRUE
95515,Crystal Geyser Sparkling Min Wtr  Lemon (PET),6/4/18 oz,44.89,TRUE
95511,Crystal Geyser Sparkling Min Wtr Lemon (PET),12/1.25 lit,45.03,TRUE
95531,Crystal Geyser Sparkling Min Wtr Lime (PET),12/1.25 lit,79.8,TRUE
95535,Crystal Geyser Sparkling Min Wtr Lime (PET),6/4/18 oz,72.2,TRUE
95762,Crystal Geyser Sparkling Min Wtr Very Berry (PET),12/1.25 lit,75.49,TRUE
95765,Crystal Geyser Sparkling Min Wtr Very Berry (PET),6/4/18 oz,78.54,TRUE
95501,Crystal Geyser Sparkling Min Wtr Water,12/1.25 lit,85.83,TRUE
95505,Crystal Geyser Sparkling Min Wtr Water(PET),6/4/18 oz,85.44,TRUE
93768,Cuvee de Jacobins Rouge,1/6 bbl,89.68,TRUE
23111,Cypress Vineyards White Zinfandel,750 ml,73.96,TRUE
71751,Da Vinci Chianti DOCG,750 ml,77.08,TRUE
71761,Da Vinci Chianti Riserva,6/750 ml,43.51,TRUE
71721,Da Vinci Pinot Grigio,750 ml,37.7,TRUE
95115,Dads Diet Root Beer,6/4/12 oz,38.77,FALSE
95141,Dads Root Beer,15/1.0 lit,87.84,TRUE
95145,Dads Root Beer,6/4/12 oz,74.98,TRUE
M1224,Dailys Cocktail Mix,4/gal,59.99,TRUE
M1242,Dailys Margarita Mix,9/half gal,66.68,TRUE
M1282,Dailys Peach Daiquiri,9/half gal,32.51,TRUE
M1272,Dailys Pina Colada Mix,9/half gal,48.41,TRUE
M1292,Dailys Raspberry,9/half gal,30.76,TRUE
M1262,Dailys Strawberry,9/half gal,51.75,TRUE
M1212,DAILYS Sweet-N-Sour Concentrate,9/half gal,58.58,TRUE
M1222,Dailys Sweet-N-Sour Ready To Use,9/half gal,58.51,FALSE
35081,Dancing Bull Cabernet Sauvignon CA,750 ml,83.55,TRUE
35091,Dancing Bull Merlot CA,750 ml,64.97,FALSE
35031,Dancing Bull Sauvignon Blanc,750 ml,86.1,TRUE
35021,Dancing Bull Zinfandel,750 ml,60.74,TRUE
81571,Dancing Flame Sauvignon Blanc,750 ml,34.15,TRUE
95071,Dang! Thats Good Butterscotch Root Beer,4/6/12 oz,65.19,TRUE
95591,Dang! Thats Good Diet Butterscotch Root Beer,4/6/12 oz,63.16,TRUE
95081,Dang! Thats Good Diet Root Beer,4/6/12 oz,78.35,TRUE
950C1,Dang! Thats Good Italian Cherry Soda,4/6/12 oz,74.92,FALSE
95011,Dang! Thats Good Red Cream Soda,4/6/12 oz,46.39,FALSE
95061,Dang! Thats Good Root Beer,4/6/12 oz,34.21,TRUE
99167,Dark Horse,1/2 bbl,48.93,FALSE
99218,Dark Horse,1/6 bbl,64.56,TRUE
99211,Dark Horse,6/4/12 oz,52.51,TRUE
99407,Dark Horse Amber Ale,1/2 bbl,87.49,TRUE
99408,Dark Horse Amber Ale,1/6 bbl,46.77,TRUE
99401,Dark Horse Amber Ale,4/6/12 oz,58.98,FALSE
9A007,Dark Horse Baracuda Blu,1/2 bbl,44.92,TRUE
9A008,Dark Horse Baracuda Blu,1/6 bbl,53.65,TRUE
99P58,Dark Horse BB Please the Fifth Imp Stout,1/6 bbl,74.66,TRUE
99X18,Dark Horse Beer is Dark XIII,1/6 bbl,52.78,TRUE
99418,Dark Horse Black Bush Black IPA,1/6 bbl,41.38,TRUE
99321,Dark Horse Boffo Brown Ale (6,4/6/12 oz,47.26,TRUE
99327,Dark Horse Boffo Brown Ale,1/2 bbl,78.4,TRUE
99328,Dark Horse Boffo Brown Ale,1/6 bbl,69.41,TRUE
89C08,Dark Horse Boffos Belgian Cousin,1/6 bbl,59.05,TRUE
9A668,Dark Horse Bramble on Brown,1/6 bbl,47.65,TRUE
9A038,Dark Horse COFFPA,1/6 bbl,34.23,TRUE
99397,Dark Horse Crooked Tree I.P.A.,1/2 bbl,35.18,TRUE
99398,Dark Horse Crooked Tree I.P.A.,1/6 bbl,65.74,TRUE
99391,Dark Horse Crooked Tree I.P.A.,4/6/12 oz,64.34,FALSE
99457,Dark Horse DOUBLE Crooked Tree IPA,1/2 bbl,88.15,FALSE
99458,Dark Horse DOUBLE Crooked Tree IPA,1/6 bbl,42.9,FALSE
99451,Dark Horse DOUBLE CROOKED TREE IPA,6/4/12 oz,53.34,TRUE
93877,Dark Horse Edacsac,1/2 bbl,48.8,TRUE
93878,Dark Horse Edacsac,1/6 bbl,53.23,FALSE
94417,Dark Horse FF Dekoorc Eert,1/2 bbl,53.12,TRUE
94418,Dark Horse FF Dekoorc Eert,1/6 bbl,69.53,TRUE
99247,Dark Horse Fore Smoked Stout,1/2 bbl,58.53,TRUE
99248,Dark Horse Fore Smoked Stout,1/6 bbl,79.97,FALSE
99241,Dark Horse Fore Smoked Stout,6/4/12 oz,64,TRUE
99MS8,Dark Horse Ill Have More Stout,1/6 bbl,69.91,TRUE
99MN7,Dark Horse Invisible Mesh Netting Belgian Ale,1/2 bbl,60.5,TRUE
99VP2,Dark Horse IPA Variety Pack,2/12/12oz,46.02,FALSE
99PJ8,Dark Horse Louies Long Polymer John Doughnut Ale,1/6 bbl,86.1,FALSE
99PA8,Dark Horse Ollopa Dekoorc Eert,1/6 bbl,58.54,TRUE
99307,Dark Horse One Oatmeal Stout,1/2 bbl,88.95,FALSE
99308,Dark Horse One Oatmeal Stout,1/6 bbl,88.8,FALSE
99301,Dark Horse One Oatmeal Stout,6/4/12 oz,72.88,FALSE
99PF7,Dark Horse Plead the Fifth Imp Stout,1/2 bbl,49.94,TRUE
99PF8,Dark Horse Plead the Fifth Imp Stout,1/6 bbl,32.76,TRUE
99PF1,Dark horse Please the Fifth Imp Stout,6/4 pk,38.23,TRUE
99257,Dark Horse Raspberry Ale,1/2 bbl,41.65,TRUE
99258,Dark Horse Raspberry Ale,1/6 bbl,87.68,TRUE
99361,Dark Horse Raspberry Ale,4/6/12 oz,76.66,TRUE
99R18,Dark Horse Reign In Blood Orange,1/6 bbl,75.11,TRUE
99417,Dark Horse Reserve Special Black Bier,1/2 bbl,67.77,TRUE
99411,Dark Horse Reserve Special Black Bier,4/6/12 oz,89.7,TRUE
993H8,Dark Horse Rum Barrel,1/6 bbl,61.51,TRUE
99MN8,Dark Horse Runout Brown,1/6 bbl,64.1,TRUE
99437,Dark Horse Sapient Trip Ale,1/2 bbl,75.5,TRUE
99438,Dark Horse Sapient Trip Ale,1/6 bbl,66.72,TRUE
99431,Dark Horse Sapitent Trip Ale,4/6/12 oz,76.07,TRUE
99SK7,Dark Horse Scotty Karate,1/2 bbl,41.28,TRUE
99SK8,Dark Horse Scotty Karate,1/6 bbl,74.44,TRUE
99SK1,Dark Horse Scotty Karate Scotch Ale,6/4 PK,70.3,TRUE
999M7,Dark Horse Smells Like A Safety Meeting,1/2 bbl,56.16,TRUE
999M8,Dark Horse Smells Like A Safety Meeting,1/6 bbl,35.71,TRUE
999M1,Dark Horse Smells Like A Safety Meeting,4/6/12 oz,77.24,TRUE
99357,Dark Horse Thirsty Trout Porter,1/2 bbl,40.96,FALSE
99351,Dark Horse Thirsty Trout Porter,4/6/12 oz,88.3,TRUE
99507,Dark Horse TOO Cream Stout,1/2 bbl,46.13,TRUE
99508,Dark Horse TOO Cream Stout,1/6 bbl,46.16,FALSE
99501,Dark Horse TOO Cream Stout,6/4/12 oz,48.14,TRUE
99287,Dark Horse Tres Blueberry Stout ,1/2 bbl,41.27,TRUE
99288,Dark Horse Tres Blueberry Stout,1/6 bbl,69.85,FALSE
99281,Dark Horse Tres Blueberry Stout,6/4/12 oz,62.67,FALSE
36201,DARKHORSE Cabernet Sauvignon,750 ml,60.24,TRUE
36211,DARKHORSE Chardonnay,750 ml,68.86,TRUE
36491,DARKHORSE Merlot,750 ml,68.72,TRUE
36221,DARKHORSE Red Blend,750 ml,37.53,TRUE
37181,DARKHORSE Sauvignon Blanc,750 ml,79.97,TRUE
64831,DArrigo Chianti,750 ml,30.75,TRUE
64851,DArrigo Moscato,750 ml,82.92,FALSE
64841,DArrigo Moscato dAsti,750 ml,51.56,TRUE
64821,DArrigo Pnot Grigo,750 ml,81.63,TRUE
64811,DArrigo Pnot Noir,750 ml,54.58,TRUE
64801,DArrigo Primitivo Zinfandel,750 ml,48.62,FALSE
64861,DArrigo Primo Sole Sweet Red,750 ml,34.42,TRUE
34111,David Stone Cabernet Sauvignon,750 ml,31.37,TRUE
34101,David Stone Chardonnay,750 ml,39.19,TRUE
34121,David Stone Merlot,750 ml,30.89,TRUE
34151,David Stone Moscato,750 ml,78.33,TRUE
34141,David Stone Pinot Noir,750 ml,79.09,TRUE
34131,David Stone Shiraz,750 ml,33.99,TRUE
88811,Deadworld Zombie Soda - Cherry Cola,6/4/12 oz,69.56,TRUE
88761,Deadworld Zombie Soda - Ginger Ale,6/4/12 oz,66.4,TRUE
88781,Deadworld Zombie Soda - Grape,6/4/12 oz,34.16,TRUE
88801,Deadworld Zombie Soda - Green Apple,6/4/12 oz,81.64,TRUE
88741,Deadworld Zombie Soda - Orange,6/4/12 oz,44.31,TRUE
88701,Deadworld Zombie Soda - Root Beer,6/4/12 oz,46.54,TRUE
88731,Deadworld Zombie Soda - Strawberry,6/4/12 oz,40.11,TRUE
88791,Deadworld Zombie Soda - Vanilla Cream,6/4/12 oz,58.31,TRUE
88711,Deadworld Zombie Soda - Vanilla Root Beer,6/4/12 oz,72.76,FALSE
447N1,Delas Freras Cotes du Rhone Red,750 ml,74.39,TRUE
27011,Delas Freras Cotes du Ventoux,750 ml,67.78,TRUE
447M1,Delas Freras,750 ml,79.34,FALSE
12581,Delicia Peaches & Cream,750 ml,65.14,TRUE
12571,Delicia Red Velvet,750 ml,74.64,TRUE
12551,Delicia Strawberries & Cream,750 ml,60.16,TRUE
12561,Delicia Whipped,750 ml,64.26,TRUE
97W75,Delirium Nocturnum,6/4 11.2 oz,89.55,TRUE
97W71,Delirium Nocturnum,750 ml,31.72,TRUE
9A329,Delirium Red (Cherry),30 lt bbl,70,TRUE
97W89,Delirium Tremens,20 lit bbl,48.26,FALSE
97W85,Delirium Tremens,6/4 11.2 oz,42.25,FALSE
97W81,Delirium Tremens,750 ml,37.35,FALSE
97984,Disco Pack Beers of the World,12 Per Case,50.07,TRUE
97985,Disco Pack Beers of the World,24 per box,59.49,TRUE
95303,Dog n Suds Root Beer L,15/1.0 lit,86.18,TRUE
95301,Dog n Suds Root Beer,24/12 oz,80.2,TRUE
39091,Doice Vita Sparkling Prosecco,750 ml,68.76,TRUE
5325S,Dom Perignon Blanc Champagne,6/750 ml,75.72,TRUE
53261,Dom Perignon Rose Champagne,6/750 ml,37.19,TRUE
I6791,Domaine Bart Marsannay,750 ml,81.49,TRUE
31351,Domaine Carneros Brut,750 ml,58.14,TRUE
31341,Domaine Carneros Pinot,750 ml,57.49,TRUE
31781,Domaine Chandon Blanc de Noirs,750 ml,48.54,TRUE
31776,Domaine Chandon Calif. Brut,24/187 ml,45.04,FALSE
31771,Domaine Chandon Calif. Brut,750 ml,58.27,TRUE
36361,Domaine Chandon Mt. Veeder Cabernet Sauvignon,750 ml,73.46,TRUE
31981,Domaine Chandon Pinot Meunier,750 ml,82,TRUE
31851,Domaine Chandon Reserve Pinot Noir Brut,750 ml,44.1,TRUE
31941,Domaine Chandon Rose,750 ml,39.84,TRUE
319B1,Domaine Chandon Unoaked Pinot Noir Rose,750 ml,72.04,TRUE
40321,Domaine de la Bastide Cotes du Rhone Rouge,750 ml,88.44,TRUE
40381,Domaine de la Bastide Cotes du Rhone White,750 ml,59.29,FALSE
40311,Domaine de la Bastide Fig,750 ml,67.58,TRUE
40301,Domaine de la Bastide Visan,750 ml,81.01,TRUE
52391,Domaine de Mont-Redon Chateauneuf-du-Pape,750 ml,42.34,TRUE
40361,Domaine des Geneves Chablis,750 ml,77.9,FALSE
37331,Domaine dOrfeuilles Demi-Sec Vouvray,750 ml,36.46,TRUE
H2641,Domaine du Pesquier Gigondas,750 ml,67.71,TRUE
34081,Domaine Francois & Denis Clair Santenay Clos Genet,750 ml,69.29,TRUE
81831,Domaine Nudant Bourgogne Vielles Vignes Pinot Noir,750 ml,80.01,TRUE
40411,Domaine Rapet Savigny les Beaune,750 ml,69.55,TRUE
82481,Domaine Spect Gewurztraminer,750 ml,32.63,TRUE
82491,Domaine Spect Pnot Blanc,750 ml,71.42,FALSE
40901,Domaine St Andrieu Cotes De Provence,750 ml,76.84,FALSE
75371,Don Miguel Gascon Colosal Red Blend,750 ml,53.54,TRUE
789A1,Don Miguel Gascon Malbec,750 ml,42.53,TRUE
789B1,Don Miguel Gascon Mendoza Reserva Malbec ,6/750 ml,82.26,FALSE
21671,Don Ramon,750 ml,67.79,TRUE
9684A,Dos Equis  Beers of Mexico,24/12 oz,86.88,TRUE
98821,Dos Equis Beer Amber ,4/6/12 oz,38.95,TRUE
98827,Dos Equis Beer Amber,1/2 bbl,85.76,TRUE
98822,Dos Equis Beer Amber,2/12/12oz,89.72,TRUE
96144,Dos Equis Beers of Mexico oz Loose,24/12 oz,75.32,TRUE
9684C,Dos Equis Beers of Mexico CANS,2/12/12oz,68.35,FALSE
96142,Dos Equis Best Beers of Mexico oz,2/12/12oz,30.83,TRUE
9A744,Dos Equis Dos-A-Rita oz,12/24 oz,81.72,TRUE
9A742,Dos Equis Dos-A-Rita oz,2/12/8 oz,80.77,FALSE
98717,Dos Equis Special Lager,1/2 bbl,31.01,TRUE
98714,Dos Equis Special Lager,2/12/12oz,41.12,FALSE
98711,Dos Equis Special Lager,4/6/12 oz,53.87,TRUE
96135,Dos Equis Special Lager CANS,12/24 oz,38.59,TRUE
96136,Dos Equis Special Lager CANS,6/4/16 oz,88.36,TRUE
29281,Double Dog Dare White Zinfandel,750 ml,56.82,TRUE
29421,Douglas Hill Cabernet Sauvignon,750 ml,43.45,TRUE
29431,Douglas Hill Chardonnay,750 ml,34.24,TRUE
29441,Douglas Hill Merlot,750 ml,79.19,TRUE
29571,Douglas Hill Moscato,750 ml,41.88,TRUE
29481,Douglas Hill Pinot Grigio,750 ml,67.54,TRUE
29471,Douglas Hill Sauvignon Blanc,750 ml,47.72,TRUE
29451,Douglas Hill Shiraz,750 ml,67.64,FALSE
29491,Douglas Hill Sweet,750 ml,57.05,TRUE
29461,Douglas Hill White Zinfandel,750 ml,89.39,TRUE
758A1,Dows,6/750 ml,53,TRUE
758H1,Dows Late,750 ml,65.64,TRUE
758J1,Dows Late,750 ml,39.92,TRUE
758F1,Dows Late Btld Vintage Port,750 ml,33.28,TRUE
758G1,Dows Ruby Port,750 ml,88.34,TRUE
758C1,Dows Tawny Port,750 ml,44.53,FALSE
75931,Dows Vintage Port,750 ml,84.77,FALSE
758E1,Dows White Port,750 ml,52.1,TRUE
97781,Dragonmead Armageddon Grand Cru,750 ml,54.3,TRUE
94187,Dragonmead Broken Paddle IPA,1/2 bbl,35.73,TRUE
978A7,Dragonmead Crown Jewels IPA,1/2 bbl,68.83,TRUE
978A1,Dragonmead Crown Jewels IPA,6/4 PK,67.13,TRUE
94197,Dragonmead Crusader Dark Mild,1/2 bbl,61.19,TRUE
97V57,Dragonmead Devils Knight Pumpkin Ale,1/2 bbl,53.28,TRUE
97V51,Dragonmead Devils Knight Pumpkin Ale,6/4/11.2 oz,58.69,TRUE
97777,Dragonmead Erik the Red,1/2 bbl,35.14,TRUE
97871,Dragonmead Erik the Red,6/4/12 oz,81.4,FALSE
97937,Dragonmead Final Absolution Trippel,1/2 bbl,64.62,FALSE
97931,Dragonmead Final Absolution Trippel,6/4 PK,75.85,TRUE
94687,Dragonmead Honey Porter,1/2 bbl,75.6,FALSE
94689,Dragonmead Honey Porter,1/6 bbl,50.03,TRUE
94688,Dragonmead Honey Porter,5 gal bbl,48.75,TRUE
97W47,Dragonmead Jul,1/2 bbl,42.37,TRUE
97W41,Dragonmead Jul,6/4/11.2 oz,81.63,TRUE
94707,Dragonmead Killer Bee (Final Absolution Honey),1/2 bbl,81.6,TRUE
978B8,Dragonmead Lancelots Cream Ale,1/4 bbl,69.36,TRUE
95418,Dragonmead London Brown,1/4 bbl,61.13,TRUE
97F47,Dragonmead Oktoberfestbier,1/2 bbl,46.69,TRUE
97787,Dragonmead Redwing Raspberry Ale,1/2 bbl,76.4,FALSE
978C1,Dragonmead Sir Williams X-Sp Bitter,6/4/12 oz,42.33,TRUE
97847,Dragonmead Under The Kilt (Wee Heavy) ,1/2 bbl,63.5,FALSE
97841,Dragonmead Under The Kilt (Wee Heavy) ,6/4/12 oz,51.87,TRUE
